Transaction_Date,Price,Transaction_Type,Property_Type,Area_sqft,Location,Floor,Age_of_Property,Number_of_Rooms,Number_of_Bathrooms,Amenities,Orientation,Condition,Inflation_Rate,Interest_Rate,Exchange_Rate,Economic_Condition,Crime_Rate,Region_Average_Price,Days_on_Market,Price_Per_Sqft,Market_Age_Ratio,Amenities_Score,Price_Volatility,Absorption_Rate,Region_Risk,Inflation_Adjusted_Price,Risk_Score,Risk_Cluster_Label
2022-01-30 05:24:01.944194416,12832962.0,Rent,Penthouse,3536.0,Dubai Marina,6.0,36.0,1.0,3.0,"Pool, Garden, Gym, Elevator, Parking",East,Under Construction,3.72,3.59,3.91,Unknown,6.84,4411130.0,158.0,0.12958220505574392,0.004620716211012707,1.0,0,0.5659340659340659,0.5854733448843936,0.8408386678079993,0.6320218258588333,Medium Risk
2022-01-30 09:46:51.521152112,9481341.0,Sale,Penthouse,6743.0,Palm Jumeirah,22.0,3.0,9.0,2.0,"Elevator, Parking, Gym, Pool, Garden",South,New,3.14,5.14,3.89,Stable,3.46,12503627.0,181.0,0.04942890082900235,0.00033639829558196907,1.0,0,0.5027472527472527,0.21881141910159058,0.6089053022705916,0.48696220947412444,Medium Risk
2022-01-30 14:09:41.098109808,12838825.0,Rent,Villa,7929.0,Palm Jumeirah,27.0,5.0,5.0,1.0,"Pool, Gym, Elevator, Parking, Garden",South,Renovated,3.09,4.36,3.71,Stable,0.4,3822671.0,110.0,0.057115854709220905,0.0009192866335723479,1.0,0,0.6978021978021978,0.034253849725360504,0.8359256159298196,0.26116276347604506,Low Risk
2022-01-30 18:32:30.675067504,1484172.0,Sale,Land,5734.0,Business Bay,25.0,32.0,5.0,1.0,"Elevator, Pool, Parking",South,Renovated,2.35,3.08,3.75,Recession,5.06,11795945.0,326.0,0.008055816706592871,0.00199712912688011,0.5,0,0.1043956043956044,0.05009090387013881,0.06639276328960973,0.4442218241405886,Medium Risk
2022-01-30 22:55:20.252025200,5759304.0,Rent,Penthouse,4957.0,Dubai Marina,18.0,10.0,5.0,4.0,"Pool, Parking, Elevator, Garden, Gym",North,New,2.52,2.5,3.89,Stable,4.02,3319340.0,80.0,0.04061852851107618,0.0025195263290501385,1.0,0,0.7802197802197802,0.15442591156695487,0.3544226357489881,0.3095019642255729,Low Risk
2022-01-31 03:18:09.828982896,2959088.0,Sale,Townhouse,13054.0,Jumeirah,5.0,30.0,2.0,4.0,Garden,South,New,1.32,2.93,3.76,Growth,4.99,7665398.0,266.0,0.006897011043231989,0.002293052052281587,0.0,0,0.2692307692307692,0.09848782439666921,0.16353909206426717,0.35753301280262034,Medium Risk
2022-01-31 07:40:59.405940592,12160106.0,Unknown,Land,5198.0,Downtown Dubai,34.0,0.0,4.0,4.0,"Gym, Garden, Pool",East,New,3.2,4.26,3.53,Stable,8.44,7665398.0,233.0,0.08308130295910421,0.0,0.5,0,0.3598901098901099,0.6845480298465313,0.7908488086799782,0.7422428213528962,High Risk
2022-01-31 12:03:48.982898288,11863559.0,Unknown,Apartment,8275.0,Downtown Dubai,8.0,15.0,1.0,4.0,Gym,West,Under Construction,2.3,5.19,3.51,Recession,2.41,7665398.0,58.0,0.05042424520611253,0.005188516084399861,0.0,0,0.8406593406593407,0.19070239818235216,0.7637357736802806,0.36396019441683,Medium Risk
2022-01-31 16:26:38.559855984,11420948.0,Sale,Penthouse,1261.0,Palm Jumeirah,25.0,31.0,6.0,5.0,"Pool, Parking",South,Under Construction,2.08,3.94,3.95,Stable,0.82,13616104.0,342.0,0.3251285632820447,0.0018444695662521568,0.25,0,0.06043956043956044,0.0624654861213523,0.7323464418055966,0.26961253700837534,Low Risk
2022-01-31 20:49:28.136813680,13079131.0,Sale,Apartment,9338.0,Palm Jumeirah,25.0,17.0,1.0,5.0,"Pool, Gym, Garden, Elevator, Parking",North,New,2.44,5.38,3.55,Unknown,9.02,12431993.0,66.0,0.049233861234671016,0.005178190679256778,1.0,0,0.8186813186813187,0.7868818801695213,0.8466127848205747,0.7318235191139486,High Risk
2022-02-01 01:12:17.713771376,630944.0,Unknown,Villa,8463.0,Jumeirah,25.0,24.0,4.0,3.0,"Gym, Garden, Elevator, Pool, Parking",North,Needs Renovation,2.45,3.49,3.78,Growth,8.09,7586165.0,142.0,0.0014104638987390975,0.0034251462822891396,1.0,0,0.6098901098901099,0.0340457929708216,0.009077733612001223,0.5765170025922904,Medium Risk
2022-02-01 05:35:07.290729072,7828129.0,Rent,Villa,14810.0,Dubai Marina,43.0,36.0,1.0,3.0,"Elevator, Garden, Parking",Unknown,Needs Renovation,4.65,4.64,3.92,Recession,4.16,4812709.0,129.0,0.017784772083410807,0.00565149136577708,0.5,0,0.6456043956043956,0.2172078025618435,0.5046774034257685,0.5969048945281169,Medium Risk
2022-02-01 09:57:56.867686768,4030472.0,Rent,Penthouse,10896.0,Dubai Marina,11.0,49.0,5.0,5.0,"Parking, Pool, Gym, Elevator",East,New,4.57,2.91,3.66,Recession,9.95,7987029.0,74.0,0.01206212109432462,0.013333333333333332,0.75,0,0.7967032967032966,0.26748726285158847,0.24343922637740056,0.7861312919597834,High Risk
2022-02-01 14:20:46.444644464,9893162.0,Sale,Penthouse,5338.0,Jumeirah,22.0,40.0,8.0,4.0,"Garden, Pool",South,New,2.41,5.1,3.86,Stable,7.06,7665398.0,95.0,0.06555491615575898,0.008503401360544218,0.25,0,0.739010989010989,0.4658691360509874,0.632059414331417,0.622738150165746,Medium Risk
2022-02-01 18:43:36.021602160,9157734.0,Sale,Penthouse,5674.0,Jumeirah,25.0,35.0,5.0,1.0,"Elevator, Garden",West,New,2.03,4.72,3.64,Recession,0.34,7665398.0,284.0,0.056923906065244216,0.002506265664160401,0.25,0,0.21978021978021978,0.020767827088670563,0.5803072174634286,0.2572032263017612,Low Risk
2022-02-01 23:06:25.598559856,12416037.0,Rent,Penthouse,5196.0,Downtown Dubai,23.0,38.0,8.0,4.0,"Parking, Pool, Garden, Gym",East,Renovated,4.82,3.99,3.66,Recession,3.15,7131410.0,55.0,0.0848899456325862,0.013848396501457727,0.75,0,0.8489010989010989,0.26086611441952917,0.8214068655733712,0.5042783626378796,Medium Risk
2022-02-02 03:29:15.175517552,4703730.0,Rent,Land,1704.0,Dubai Marina,1.0,32.0,5.0,1.0,"Garden, Pool, Gym, Parking",Unknown,Renovated,1.13,2.54,3.84,Growth,0.64,7665398.0,5.0,0.09822440386960496,0.10884353741496598,0.75,0,0.9862637362637363,0.02007920326898076,0.2790517753912747,0.021922814445208574,Low Risk
2022-02-02 07:52:04.752475248,13345098.0,Sale,Villa,3237.0,Jumeirah,35.0,14.0,1.0,3.0,"Garden, Pool, Parking",West,New,2.98,4.47,3.61,Growth,5.06,11856862.0,56.0,0.14737057081562155,0.005012531328320802,0.5,0,0.8461538461538461,0.4503979465018756,0.8692406749636702,0.514428351845223,Medium Risk
2022-02-02 12:14:54.329432944,4298048.0,Sale,Land,11240.0,Business Bay,30.0,43.0,3.0,3.0,"Pool, Parking, Elevator, Gym",West,Renovated,3.12,3.99,3.52,Unknown,2.57,971547.0,320.0,0.012512414094980181,0.0027338038018945893,0.75,0,0.12087912087912088,0.07367641783462907,0.2577233578132883,0.4107043692492558,Medium Risk
2022-02-02 16:37:43.906390640,6270592.0,Rent,Townhouse,10689.0,Dubai Marina,11.0,22.0,5.0,2.0,Pool,West,Needs Renovation,4.01,3.18,3.71,Growth,0.73,1298364.0,45.0,0.01987849320708598,0.009760425909494233,0.0,0,0.8763736263736264,0.030532018841608336,0.39498654128021016,0.28099883082162014,Low Risk
2022-02-02 21:00:33.483348336,1274990.0,Sale,Townhouse,14920.0,Jumeirah,25.0,27.0,9.0,4.0,"Parking, Garden, Pool",South,New,1.33,3.21,3.8,Recession,7.5,6884880.0,58.0,0.0018037781808365955,0.00933932895191975,0.5,0,0.8406593406593407,0.06378112268062505,0.051476785896361434,0.443464213074786,Medium Risk
2022-02-03 01:23:23.060306032,755761.0,Sale,Townhouse,9308.0,Downtown Dubai,44.0,44.0,9.0,2.0,"Gym, Parking",South,Needs Renovation,2.95,2.47,3.54,Growth,5.98,1305000.0,27.0,0.0016500111468879721,0.03206997084548105,0.25,0,0.9258241758241759,0.030144617568056913,0.01772468339024028,0.43366827584911366,Medium Risk
2022-02-03 05:46:12.637263728,14349444.0,Rent,Villa,11813.0,Unknown,40.0,1.0,5.0,2.0,"Parking, Elevator, Garden, Gym, Pool",West,New,2.98,5.13,3.61,Recession,8.22,12673247.0,256.0,0.04252993099490964,7.940919558484873e-05,1.0,0,0.2967032967032967,0.78673959669204,0.9371713153116235,0.7597040580660391,High Risk
2022-02-03 10:09:02.214221424,14356035.0,Rent,Penthouse,2550.0,Downtown Dubai,25.0,35.0,8.0,3.0,Garden,West,Needs Renovation,1.02,4.76,3.63,Growth,5.06,3017125.0,198.0,0.2016958067222784,0.0035893754486719313,0.0,0,0.45604395604395603,0.48451713759682047,0.9191363394049791,0.43931288746138375,Medium Risk
2022-02-03 14:31:51.791179120,6861985.0,Sale,Penthouse,11054.0,Downtown Dubai,0.0,15.0,4.0,5.0,"Elevator, Pool, Parking, Gym",West,New,4.04,3.82,3.75,Growth,3.77,2130111.0,314.0,0.021109420258820955,0.0009718172983479105,0.75,0,0.13736263736263737,0.1725501066762234,0.4355216908008752,0.530170409997629,Medium Risk
2022-02-03 18:54:41.368136816,12311273.0,Sale,Penthouse,1733.0,Jumeirah,45.0,1.0,5.0,5.0,"Parking, Gym",East,Needs Renovation,2.98,3.51,3.6,Recession,0.75,744233.0,93.0,0.2547985974262033,0.00021710811984368216,0.25,0,0.7445054945054945,0.06158689978491336,0.799316172593249,0.24433053731002322,Low Risk
2022-02-03 23:17:30.945094512,13508886.0,Rent,Townhouse,7714.0,Business Bay,25.0,44.0,5.0,2.0,Gym,South,Under Construction,2.98,3.8,3.53,Growth,0.93,10705623.0,156.0,0.061875693342234986,0.00571948524632783,0.0,0,0.5714285714285714,0.08379663957390074,0.8803187533562864,0.28202473338392664,Low Risk
2022-02-04 03:40:20.522052208,8687301.0,Sale,Townhouse,7163.0,Jumeirah,8.0,30.0,1.0,1.0,"Pool, Garden, Gym",West,Renovated,1.66,3.99,3.61,Recession,0.88,1416189.0,266.0,0.04245848980565895,0.002293052052281587,0.5,0,0.2692307692307692,0.05099078042893666,0.546671079496332,0.21367667532430132,Low Risk
2022-02-04 08:03:10.099009904,6758660.0,Sale,Townhouse,6480.0,Jumeirah,25.0,26.0,3.0,2.0,Parking,West,Needs Renovation,2.82,2.11,3.91,Recession,4.13,4255583.0,253.0,0.03633456381608017,0.0020890245862124376,0.0,0,0.30494505494505497,0.18618074708106946,0.42304555322457016,0.3751111930571623,Medium Risk
2022-02-04 12:25:59.675967600,7474489.0,Rent,Townhouse,12628.0,Jumeirah,23.0,22.0,1.0,4.0,"Gym, Parking",East,Renovated,3.92,5.31,3.62,Growth,5.35,2621821.0,62.0,0.020068438117123596,0.007126660187884677,0.25,0,0.8296703296703297,0.2667223486071061,0.4767867569985847,0.6330995229348833,Medium Risk
2022-02-04 16:48:49.252925296,11551043.0,Sale,Apartment,6193.0,Unknown,2.0,4.0,1.0,2.0,"Elevator, Parking, Gym",North,New,1.8,3.3,3.98,Stable,9.8,12177459.0,11.0,0.06598329397618548,0.006802721088435374,0.5,0,0.9697802197802198,0.7550424927345645,0.7389444710287191,0.6150738487238943,Medium Risk
2022-02-04 21:11:38.829882992,6280829.0,Rent,Penthouse,6653.0,Downtown Dubai,46.0,27.0,1.0,1.0,"Gym, Elevator",West,Under Construction,3.63,3.76,3.66,Growth,2.08,5241127.0,169.0,0.03276660725664286,0.003241296518607443,0.25,0,0.5357142857142857,0.08713736483882042,0.3941182822500568,0.38254773098554096,Medium Risk
2022-02-05 01:34:28.406840688,11068279.0,Rent,Townhouse,9425.0,Downtown Dubai,26.0,22.0,5.0,3.0,"Gym, Garden, Elevator, Parking",West,Renovated,1.99,3.05,3.71,Unknown,0.39,3174506.0,104.0,0.04107334820574235,0.004275996112730807,0.75,0,0.7142857142857143,0.028791800374625743,0.7080472828916734,0.11860568180748851,Low Risk
2022-02-05 05:57:17.983798384,13073835.0,Rent,Apartment,14300.0,Jumeirah,1.0,38.0,5.0,3.0,"Pool, Garden",West,Needs Renovation,4.39,2.57,3.71,Growth,5.06,7665398.0,60.0,0.03169440900167909,0.012713282034125126,0.25,0,0.8351648351648352,0.44124280218132145,0.863000762363058,0.5142134757324215,Medium Risk
2022-02-05 10:20:07.560756080,6552876.0,Unknown,Penthouse,2434.0,Palm Jumeirah,37.0,11.0,1.0,3.0,"Gym, Parking, Elevator",East,Needs Renovation,4.16,4.9,4.0,Growth,7.45,7665398.0,209.0,0.095783843886169,0.0010689990281827018,0.5,0,0.4258241758241758,0.3256209508674401,0.41491584555884153,0.7728142652822633,High Risk
2022-02-05 14:42:57.137713776,9702001.0,Unknown,Land,8757.0,Downtown Dubai,20.0,12.0,4.0,3.0,"Parking, Gym, Elevator, Pool",East,Renovated,2.72,4.65,3.96,Stable,4.13,13677507.0,217.0,0.03867697359917597,0.001123385133870062,0.75,0,0.40384615384615385,0.2672609355051568,0.6211768705657871,0.4814098585713067,Medium Risk
2022-02-05 19:05:46.714671472,11477415.0,Unknown,Land,7325.0,Business Bay,23.0,27.0,9.0,1.0,"Garden, Gym, Elevator",East,New,1.23,4.68,3.6,Growth,0.14,7665398.0,293.0,0.05522768991762764,0.0018742190753852563,0.5,0,0.19505494505494506,0.010717567770100416,0.7297247473717917,0.18679256359759008,Low Risk
2022-02-05 23:28:36.291629168,10409537.0,Rent,Apartment,7157.0,Jumeirah,25.0,27.0,5.0,4.0,"Garden, Elevator, Gym",South,Renovated,4.06,4.71,3.88,Recession,6.74,12105839.0,119.0,0.05117310354674679,0.004591836734693878,0.5,0,0.6730769230769231,0.4679672140113735,0.6780729219415662,0.7011044632041635,High Risk
2022-02-06 03:51:25.868586864,7486728.0,Unknown,Townhouse,1187.0,Business Bay,22.0,23.0,5.0,3.0,Parking,East,Needs Renovation,4.57,4.42,3.64,Stable,9.93,3677550.0,21.0,0.2260178990403155,0.021335807050092765,0.0,0,0.9423076923076923,0.49586724457986264,0.4808183255138999,0.8790259125577716,High Risk
2022-02-06 08:14:15.445544560,2422993.0,Unknown,Land,5647.0,Dubai Marina,37.0,13.0,3.0,2.0,"Gym, Pool, Elevator, Parking",North,New,3.04,2.98,3.86,Growth,3.86,7665398.0,311.0,0.014194804670107352,0.0008503401360544217,0.75,0,0.14560439560439561,0.062382615834263966,0.13060111536735936,0.41726286415509317,Medium Risk
2022-02-06 12:37:05.022502256,1048105.0,Rent,Land,1598.0,Jumeirah,48.0,11.0,5.0,2.0,"Parking, Garden, Elevator, Pool, Gym",Unknown,Under Construction,4.06,5.9,3.53,Growth,2.74,7745475.0,254.0,0.02236320109445228,0.0008803521408563425,1.0,0,0.3021978021978022,0.019154881656992206,0.038256216354559766,0.5622095289553055,Medium Risk
2022-02-06 16:59:54.599459952,8864677.0,Sale,Penthouse,4316.0,Business Bay,25.0,25.0,7.0,3.0,Gym,North,Needs Renovation,2.0,3.59,3.63,Stable,1.34,14490584.0,0.0,0.07278412791813854,0.5102040816326531,0.0,0,1.0,0.07923039696414817,0.5604939978055491,0.17899027631373501,Low Risk
2022-02-06 21:22:44.176417648,11738037.0,Sale,Penthouse,9628.0,Business Bay,45.0,20.0,9.0,1.0,"Garden, Elevator, Gym",South,Needs Renovation,1.89,5.69,3.95,Stable,9.32,1324442.0,236.0,0.04268921211772917,0.001722207870489968,0.5,0,0.3516483516483517,0.7296851434941444,0.752141055836595,0.7723326320893418,High Risk
2022-02-07 01:45:33.753375344,8759404.0,Rent,Villa,13983.0,Jumeirah,48.0,15.0,8.0,2.0,"Elevator, Parking",South,Renovated,4.08,5.36,3.99,Recession,1.2,3674911.0,137.0,0.021314079422518225,0.0022182786157941437,0.25,0,0.6236263736263736,0.0701099925342985,0.5654079461621618,0.44249461649990535,Medium Risk
2022-02-07 06:08:23.330333040,2970137.0,Sale,Apartment,2764.0,Downtown Dubai,15.0,13.0,2.0,1.0,"Garden, Parking, Gym, Pool",North,Renovated,4.0,2.85,3.95,Recession,5.06,14310133.0,248.0,0.03746522447192968,0.0010654864355380705,0.75,0,0.31868131868131866,0.10024232160972076,0.16950242553836764,0.526388091802161,Medium Risk
2022-02-07 10:31:12.907290736,5315591.0,Unknown,Townhouse,13812.0,Downtown Dubai,19.0,18.0,5.0,2.0,"Garden, Elevator, Pool",West,Needs Renovation,2.51,5.33,3.55,Growth,5.06,7665398.0,213.0,0.01260152404135477,0.0017165744802593935,0.5,0,0.41483516483516486,0.1794015503553328,0.3245105010277576,0.5498714497484769,Medium Risk
2022-02-07 14:54:02.484248432,14657755.0,Sale,Penthouse,8682.0,Business Bay,15.0,17.0,5.0,5.0,"Gym, Garden",West,Needs Renovation,2.9,4.46,3.94,Growth,2.51,12023632.0,59.0,0.059607343657312385,0.005782312925170068,0.25,0,0.8379120879120879,0.24539476705884108,0.9572542806818843,0.3708969216720051,Medium Risk
2022-02-07 19:16:52.061206128,1057824.0,Sale,Townhouse,9301.0,Dubai Marina,29.0,42.0,5.0,3.0,"Gym, Pool, Garden",Unknown,Renovated,2.62,2.53,3.99,Stable,1.43,7665398.0,342.0,0.002823432048333908,0.0024989587671803413,0.5,0,0.06043956043956044,0.010089591219326541,0.03791999840802276,0.24815631820601064,Low Risk
2022-02-07 23:39:41.638163824,8959367.0,Sale,Penthouse,6496.0,Palm Jumeirah,20.0,1.0,5.0,1.0,"Pool, Elevator",North,Under Construction,2.98,5.71,3.55,Recession,7.77,3844175.0,163.0,0.04845896660398389,0.00012444001991040318,0.25,0,0.5521978021978022,0.4643254231447952,0.5726043412461369,0.7463721749808746,High Risk
2022-02-08 04:02:31.215121504,703846.0,Unknown,Townhouse,13830.0,Dubai Marina,25.0,47.0,5.0,4.0,"Gym, Elevator, Garden",South,Renovated,2.98,5.03,3.64,Stable,4.59,7665398.0,113.0,0.0005572720165125594,0.008413891872538489,0.5,0,0.6895604395604396,0.021548371282481854,0.014228215950695075,0.5126675798113834,Medium Risk
2022-02-08 08:25:20.792079200,4338952.0,Sale,Land,6483.0,Unknown,39.0,4.0,2.0,3.0,"Pool, Parking, Elevator, Garden",South,Needs Renovation,1.74,4.84,3.77,Recession,1.67,12235367.0,207.0,0.022857433916842345,0.0003924646781789639,0.75,0,0.43131868131868134,0.048330961424007356,0.2565610068371688,0.2852588448630763,Low Risk
2022-02-08 12:48:10.369036896,3777115.0,Rent,Villa,2161.0,Jumeirah,25.0,14.0,1.0,3.0,"Gym, Garden, Parking, Elevator",North,Renovated,2.64,4.37,3.73,Stable,9.52,12294593.0,287.0,0.06173347750778277,0.000992063492063492,0.75,0,0.21153846153846154,0.23983981124508197,0.22125049458466825,0.7576193554235326,High Risk
2022-02-08 17:10:59.945994592,13590409.0,Rent,Penthouse,2192.0,Unknown,2.0,48.0,3.0,4.0,Pool,North,Under Construction,3.45,2.29,3.84,Growth,5.3,13680161.0,237.0,0.22223864778379648,0.004115932087120563,0.0,0,0.3489010989010989,0.4804326498411246,0.890027968713428,0.5015715053619155,Medium Risk
2022-02-08 21:33:49.522952288,3788410.0,Unknown,Land,12716.0,Business Bay,3.0,47.0,8.0,4.0,"Gym, Garden, Pool",South,Under Construction,3.77,2.25,3.7,Growth,5.06,10195243.0,95.0,0.009466390648270956,0.009991496598639455,0.5,0,0.739010989010989,0.1278590898700909,0.2248236022047282,0.4471164064458885,Medium Risk
2022-02-09 01:56:39.099909984,4920236.0,Rent,Townhouse,1472.0,Jumeirah,42.0,10.0,6.0,4.0,"Parking, Garden, Pool, Elevator, Gym",East,Renovated,4.37,3.7,3.54,Unknown,2.08,13557377.0,58.0,0.11919754155785345,0.003459010722933241,1.0,0,0.8406593406593407,0.0682611163948419,0.3039027859904764,0.39362463965535643,Medium Risk
2022-02-09 06:19:28.676867680,3621273.0,Unknown,Villa,11432.0,Jumeirah,31.0,34.0,6.0,4.0,"Elevator, Gym, Parking",West,Renovated,2.24,5.35,3.58,Recession,5.06,7665398.0,228.0,0.010145809593937793,0.0030300329738882454,0.5,0,0.37362637362637363,0.12221820498603207,0.20979328564822053,0.5337008120271165,Medium Risk
2022-02-09 10:42:18.253825376,1182901.0,Rent,Apartment,2804.0,Jumeirah,7.0,42.0,6.0,2.0,"Parking, Garden, Gym",East,Needs Renovation,1.68,2.11,3.84,Unknown,0.68,1342290.0,118.0,0.013931923266611785,0.007202881152460985,0.5,0,0.6758241758241759,0.005365144572012137,0.045619911457797084,0.0692612700158458,Low Risk
2022-02-09 15:05:07.830783072,11213677.0,Unknown,Townhouse,11456.0,Business Bay,15.0,39.0,5.0,3.0,"Parking, Elevator, Gym, Garden",South,Renovated,2.62,3.32,3.88,Growth,5.06,11112993.0,137.0,0.03402335384931771,0.005767524401064773,0.75,0,0.6236263736263736,0.3784623457643633,0.7224269817343539,0.43831718119732127,Medium Risk
2022-02-09 19:27:57.407740768,14700466.0,Sale,Apartment,11019.0,Business Bay,11.0,3.0,4.0,3.0,Parking,West,Renovated,2.21,2.09,3.86,Stable,5.06,3008244.0,301.0,0.04683520549440507,0.00020273009866198137,0.0,0,0.17307692307692307,0.49614170679156055,0.9534787900392268,0.40266044017106795,Medium Risk
2022-02-09 23:50:46.984698464,9800464.0,Sale,Townhouse,3934.0,Business Bay,36.0,17.0,4.0,5.0,"Elevator, Gym",West,Renovated,4.32,2.65,3.53,Stable,9.3,6070662.0,14.0,0.08855117131029723,0.02312925170068027,0.25,0,0.9615384615384616,0.6079301797831365,0.6381187923143583,0.7302401827922365,High Risk
2022-02-10 04:13:36.561656160,9168907.0,Rent,Apartment,11777.0,Dubai Marina,8.0,46.0,5.0,2.0,"Gym, Pool, Garden, Elevator",West,New,1.03,3.99,3.96,Stable,7.08,2156980.0,325.0,0.02679958273577136,0.0028796794791536243,0.75,0,0.10714285714285714,0.4329870853969398,0.5750338636434428,0.5142765009176482,Medium Risk
2022-02-10 08:36:26.138613856,5602053.0,Rent,Villa,11562.0,Dubai Marina,38.0,4.0,8.0,3.0,"Pool, Garden, Gym, Elevator",South,Under Construction,2.61,4.16,3.96,Growth,5.66,2300531.0,245.0,0.016195857980069204,0.00033184005309440856,0.75,0,0.3269230769230769,0.21148898944096484,0.34416535368812673,0.5317430679177491,Medium Risk
2022-02-10 12:59:15.715571552,9094688.0,Rent,Villa,6193.0,Downtown Dubai,43.0,11.0,1.0,2.0,"Gym, Garden, Elevator, Parking, Pool",Unknown,Under Construction,4.43,3.99,3.98,Stable,5.89,11314113.0,240.0,0.05167999424161133,0.0009314929291218562,1.0,0,0.34065934065934067,0.35729522910792505,0.5904183496717872,0.6615739503628171,High Risk
2022-02-10 17:22:05.292529248,9440834.0,Unknown,Townhouse,4291.0,Palm Jumeirah,25.0,46.0,9.0,3.0,"Elevator, Gym, Pool, Garden",North,Needs Renovation,3.82,3.67,3.74,Unknown,0.67,5552517.0,159.0,0.07805722037376073,0.005867346938775509,0.75,0,0.5631868131868132,0.04218997632359457,0.610377753394592,0.3067719135750217,Low Risk
2022-02-10 21:44:54.869486944,9127173.0,Unknown,Villa,531.0,Business Bay,42.0,24.0,5.0,5.0,"Gym, Garden, Pool, Elevator",Unknown,Renovated,1.26,4.15,3.74,Growth,4.08,3448621.0,52.0,0.6175085136414314,0.009241432422025414,0.75,0,0.8571428571428571,0.2483822535212959,0.573643340341808,0.33182920429476576,Medium Risk
2022-02-11 02:07:44.446444640,6201516.0,Sale,Penthouse,14320.0,Jumeirah,42.0,17.0,8.0,1.0,"Parking, Garden, Elevator, Pool, Gym",East,Needs Renovation,2.77,4.86,3.73,Stable,8.8,3211902.0,258.0,0.014340385551673808,0.0013395319517768495,1.0,0,0.29120879120879123,0.36400274456075327,0.3852170690857481,0.7461099877022008,High Risk
2022-02-11 06:30:34.023402336,5795441.0,Unknown,Townhouse,992.0,Downtown Dubai,22.0,48.0,6.0,2.0,"Garden, Pool",East,Needs Renovation,4.61,4.05,3.55,Unknown,5.06,7665398.0,88.0,0.20922253323688,0.011006649850951617,0.25,0,0.7582417582417582,0.195596519821194,0.36481130899872116,0.6105936235302766,Medium Risk
2022-02-11 10:53:23.600360032,1601024.0,Unknown,Villa,5790.0,Jumeirah,13.0,27.0,5.0,4.0,"Garden, Elevator, Pool, Parking",West,Renovated,4.16,3.4,3.93,Recession,9.55,7665398.0,84.0,0.008693333356823487,0.006482593037214886,0.75,0,0.7692307692307693,0.10198242421926125,0.07615118888468067,0.759077197271006,High Risk
2022-02-11 15:16:13.177317728,6039989.0,Rent,Apartment,8529.0,Dubai Marina,35.0,42.0,8.0,5.0,"Pool, Garden, Elevator, Parking",East,Needs Renovation,2.38,2.57,3.99,Growth,8.09,13333103.0,44.0,0.024260803992619064,0.01904761904761905,0.75,0,0.8791208791208791,0.3259183303748665,0.37276705399761145,0.515569512985373,Medium Risk
2022-02-11 19:39:02.754275424,5710460.0,Sale,Townhouse,14756.0,Unknown,36.0,24.0,5.0,2.0,"Gym, Elevator, Parking, Garden",North,Under Construction,1.6,5.91,3.95,Recession,8.58,12498651.0,91.0,0.012678742746926881,0.005323868677905945,0.75,0,0.75,0.3268003396083778,0.347683195714523,0.6714352361913973,High Risk
2022-02-12 00:01:52.331233120,9784391.0,Unknown,Land,9356.0,Unknown,36.0,40.0,5.0,5.0,Elevator,Unknown,Needs Renovation,2.7,4.04,3.69,Stable,9.98,7665398.0,293.0,0.03643677619495528,0.0027766208524226017,0.0,0,0.19505494505494506,0.6513110678941286,0.6266068614327078,0.7962570281348148,High Risk
2022-02-12 04:24:41.908190816,2963723.0,Unknown,Penthouse,4368.0,Palm Jumeirah,26.0,29.0,9.0,2.0,"Pool, Elevator",South,Renovated,3.25,2.67,3.79,Growth,7.44,8161252.0,286.0,0.023188332776737104,0.0020621489013723958,0.25,0,0.21428571428571427,0.14707357988090497,0.16760438927935314,0.6074723120468416,Medium Risk
2022-02-12 08:47:31.485148512,14082528.0,Rent,Apartment,12483.0,Downtown Dubai,18.0,19.0,7.0,3.0,"Gym, Pool, Garden",South,Under Construction,3.61,5.49,3.81,Unknown,3.94,7005507.0,154.0,0.039407660441263155,0.0025016458196181696,0.5,0,0.5769230769230769,0.3700845567232234,0.9249450756452007,0.569662015301633,Medium Risk
2022-02-12 13:10:21.062106208,4306773.0,Rent,Villa,9496.0,Dubai Marina,45.0,26.0,4.0,4.0,"Gym, Garden, Elevator, Parking, Pool",East,Renovated,2.98,2.99,3.97,Growth,3.81,7279303.0,17.0,0.015078010137298436,0.02947845804988662,1.0,0,0.9532967032967034,0.10944629767438696,0.25791827718151633,0.3379936464244704,Medium Risk
2022-02-12 17:33:10.639063904,14328146.0,Sale,Townhouse,9742.0,Business Bay,27.0,47.0,5.0,5.0,"Parking, Garden, Gym, Pool, Elevator",East,Needs Renovation,2.73,3.91,3.6,Recession,5.06,7891979.0,226.0,0.051763063344734385,0.004225478737750607,1.0,0,0.3791208791208791,0.48357588198895674,0.9333781274084971,0.49766318348399885,Medium Risk
2022-02-12 21:56:00.216021600,2353314.0,Sale,Apartment,12875.0,Downtown Dubai,25.0,0.0,5.0,4.0,"Parking, Gym, Pool, Elevator, Garden",East,Under Construction,2.11,3.1,3.6,Recession,2.05,11346707.0,254.0,0.005313801193473498,0.0,1.0,0,0.3021978021978022,0.032177911808674735,0.12444806396917972,0.2459564817451193,Low Risk
2022-02-13 02:18:49.792979296,8833567.0,Sale,Land,6491.0,Downtown Dubai,25.0,10.0,5.0,5.0,Elevator,Unknown,New,2.98,5.97,3.76,Stable,8.48,4834459.0,14.0,0.047798367617665045,0.013605442176870748,0.0,0,0.9615384615384616,0.4996387086050597,0.5640956454821546,0.7666016773569426,High Risk
